district,county,state_school_id,nces_id,school_name,school_type,is_zoned_public,is_charter,is_magnet,is_private,grades_served,address,city,zip,latitude,longitude,source_url,notes
OSCEOLA,OSCEOLA,490863,,FOUR CORNERS CHARTER SCHOOL,Elementary,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490866,,KISSIMMEE CHARTER ACADEMY,Combination,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490881,,P. M. WELLS CHARTER ACADEMY,Combination,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490901,,POINCIANA ACADEMY OF FINE ARTS,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490902,,CELEBRATION HIGH SCHOOL,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490903,,ISLAND VILLAGE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490904,,PARTIN SETTLEMENT ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490921,,OSCEOLA COUNTY SCHOOL FOR THE ARTS,Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490922,,HARMONY HIGH SCHOOL,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490931,,FLORA RIDGE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490932,,BELLALAGO CHARTER ACADEMY,Combination,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490933,,NEPTUNE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490957,,CHESTNUT ELEMENTARY SCHOOL FOR SCIENCE AND ENGINEERING,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490958,,SUNRISE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490961,,EAST LAKE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490962,,NEOCITY ACADEMY,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490971,,MATER BRIGHTON LAKES ACADEMY PREPARATORY HIGH,Senior High,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,490991,,CANOE CREEK K-8,Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,492941,,KNIGHTS POINT K-8,Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,492942,,VOYAGER K-8,Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,497004,,OSCEOLA VIRTUAL FRANCHISE (SECONDARY),Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
OSCEOLA,OSCEOLA,497030,,VIRTUAL PREPARATORY ACADEMY OF FLORIDA,Combination,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530031,,LAKELAND SENIOR HIGH SCHOOL,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530043,,LAWTON CHILES MIDDLE ACADEMY,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530051,,SOUTHWEST MIDDLE SCHOOL,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530061,,CARLTON PALMORE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530081,,CLEVELAND COURT ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530091,,COMBEE ACADEMY OF DESIGN AND ENGINEERING,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530101,,CRYSTAL LAKE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530131,,DIXIELAND ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530141,,SOUTH POINTE ELEMENTARY,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530151,,PHILIP O'BRIEN ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530181,,MEDULLA ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530191,,R. BRUCE WAGNER ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530201,,NORTH LAKELAND ELEMENTARY SCHOOL OF CHOICE,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530231,,SOUTHWEST ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530251,,LINCOLN AVENUE ACADEMY,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530261,,ROCHELLE SCHOOL OF THE ARTS,Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530311,,DANIEL JENKINS ACADEMY OF TECHNOLOGY MIDDLE SCHOOL,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530321,,SHELLEY S. BOONE MIDDLE SCHOOL,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530331,,ALTA VISTA ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530341,,SANDHILL ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530361,,EASTSIDE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530391,,BETHUNE ACADEMY,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530401,,DAVENPORT SCHOOL OF THE ARTS,Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530441,,RIDGEVIEW GLOBAL STUDIES ACADEMY,Combination,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530481,,WINTER HAVEN SENIOR HIGH SCHOOL,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530491,,DENISON MIDDLE SCHOOL,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530531,,FRANK E. BRIGHAM ACADEMY,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530571,,WESTWOOD MIDDLE SCHOOL,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530591,,ELBERT ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530601,,FRED G. GARNER ACADEMY,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530611,,INWOOD ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530621,,LAKE SHIPP ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530631,,JOHN SNIVELY ELEMENTARY,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530651,,LAKE ALFRED ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530681,,WAHNETA ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530711,,JEWETT MIDDLE ACADEMY MAGNET,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530712,,JEWETT SCHOOL OF THE ARTS,Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530791,,FORT MEADE MIDDLE/SENIOR HIGH SCHOOL,Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530802,,LEWIS ANNA WOODBURY ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530811,,AUBURNDALE SENIOR HIGH SCHOOL,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530821,,JERE L. STAMBAUGH MIDDLE,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530841,,LENA VISTA ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530851,,AUBURNDALE CENTRAL ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530861,,WALTER CALDWELL ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530881,,POLK CITY ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530901,,BARTOW SENIOR HIGH SCHOOL,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530925,,DAVENPORT ELEMENTARY,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530931,,BARTOW MIDDLE SCHOOL,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530933,,CHAIN OF LAKES ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530937,,RIDGE COMMUNITY HIGH SCHOOL,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530941,,BARTOW ELEMENTARY ACADEMY,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530961,,FLORAL AVENUE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,530971,,UNION ACADEMY,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531032,,CITRUS RIDGE A CIVICS ACADEMY,Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531041,,ALTURAS ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531051,,TENOROC HIGH SCHOOL,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531061,,HIGHLAND CITY ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531131,,MULBERRY SENIOR HIGH SCHOOL,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531141,,PURCELL ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531161,,MULBERRY MIDDLE SCHOOL,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531181,,KATHLEEN SENIOR HIGH SCHOOL,Senior High,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 03; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531191,,KATHLEEN MIDDLE SCHOOL,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531221,,KATHLEEN ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531231,,GRIFFIN ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531241,,JESSE KEEN ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531251,,WINSTON ACADEMY OF ENGINEERING,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531271,,SLEEPY HILL ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531281,,HIGHLANDS GROVE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531341,,MCLAUGHLIN ACADEMY OF EXCELLENCE,Combination,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531351,,POLK AVENUE ELEMENTARY SCHOOL,Elementary,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531361,,HILLCREST ELEMENTARY SCHOOL,Elementary,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531362,,HORIZONS ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531371,,SPOOK HILL ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531401,,JANIE HOWARD WILSON SCHOOL,Elementary,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531421,,DALE R FAIR BABSON PARK ELEMENTARY,Elementary,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531441,,WILLOW OAK SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531451,,EDGAR L. PADGETT ELEMENTARY,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531501,,CRYSTAL LAKE MIDDLE SCHOOL,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531521,,OSCAR J. POPE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531601,,BOK ACADEMY,Middle/Junior,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531611,,LAUREL ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531621,,EDWARD W BOK ACADEMY NORTH,Middle/Junior,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531662,,LAKE ALFRED POLYTECH ACADEMY,Middle/Junior,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 02; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531671,,MCKEEL ACADEMY OF TECHNOLOGY,Combination,NO,YES,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 04; Title I=NO; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
POLK,POLK,531681,,SCOTT LAKE ELEMENTARY SCHOOL,Elementary,YES,NO,,NO,,,,,,,https://www.fldoe.org/file/18534/SchoolGrades25.xlsx,School type code 01; Title I=YES; Alternative/ESE=N; coordinates pending NCES/district GIS pull.
